Date, Open, Close/Last, Volume, High, Low
4/30/2010,38.47,37.2986,135421971,$38.65 ,$37.29 
5/3/2010,37.69,38.05,113343684,$38.27 ,$37.55 
5/4/2010,37.56,36.9543,180620564,$37.61 ,$36.68 
5/5/2010,36.15,36.5693,220353346,$36.88 ,$35.53 
5/6/2010,36.26,35.1786,319584886,$36.89 ,$28.46 
5/7/2010,34.82,33.6943,418562326,$35.22 ,$32.17 
5/10/2010,35.75,36.2843,245539284,$36.38 ,$35.50 
5/11/2010,35.98,36.6457,212068004,$37.13 ,$35.79 
5/12/2010,37.04,37.4414,163385299,$37.59 ,$36.96 
5/13/2010,37.6,36.9086,149704075,$37.86 ,$36.63 
5/14/2010,36.45,36.26,189368537,$36.64 ,$35.64 
5/17/2010,36.39,36.3171,190413707,$36.60 ,$35.39 
5/18/2010,36.71,36.0514,194856888,$36.94 ,$35.75 
5/19/2010,35.64,35.4771,256089547,$36.13 ,$34.98 
5/20/2010,34.55,33.9657,319497456,$34.84 ,$33.74 
5/21/2010,33.26,34.6171,305744272,$34.93 ,$33.05 
5/24/2010,35.33,35.2514,188078156,$35.84 ,$35.18 
5/25/2010,34.19,35.0314,261342838,$35.25 ,$33.88 
5/26/2010,35.73,34.8727,212125404,$36.02 ,$34.82 
5/27/2010,35.8,36.1928,165270400,$36.27 ,$35.59 
5/28/2010,37.06,36.6971,203645811,$37.06 ,$36.19 
6/1/2010,37.1,37.2614,218455576,$37.99 ,$36.99 
6/2/2010,37.79,37.7071,171594061,$37.83 ,$37.19 
6/3/2010,37.88,37.5886,162341809,$37.94 ,$37.20 
6/4/2010,36.89,36.5664,189045767,$37.41 ,$36.38 
6/7/2010,36.9,35.8486,221253336,$37.02 ,$35.79 
6/8/2010,36.18,35.6186,249904415,$36.26 ,$35.09 
6/9/2010,35.92,34.7428,213040094,$35.99 ,$34.64 
6/10/2010,34.98,35.7871,193507918,$35.85 ,$34.60 
6/11/2010,35.46,36.2157,136154451,$36.27 ,$35.34 
6/14/2010,36.57,36.3257,150469315,$37.02 ,$36.29 
6/15/2010,36.52,37.0986,145862054,$37.12 ,$36.50 
6/16/2010,37.3,38.1786,195557169,$38.25 ,$37.23 
6/17/2010,38.66,38.8386,217872895,$38.99 ,$38.50 
6/18/2010,38.89,39.1534,195928029,$39.29 ,$38.77 
6/21/2010,39.67,38.5957,193217628,$39.86 ,$38.39 
6/22/2010,38.88,39.1214,178776694,$39.42 ,$38.79 
6/23/2010,39.23,38.71,191838418,$39.24 ,$38.27 
6/24/2010,38.71,38.4286,178309303,$39.03 ,$38.30 
6/25/2010,38.58,38.1,136678611,$38.61 ,$37.97 
6/28/2010,38.13,38.3286,146186434,$38.54 ,$37.79 
6/29/2010,37.73,36.5957,282782865,$37.77 ,$36.33 
6/30/2010,36.67,35.9328,184538045,$36.85 ,$35.72 
7/1/2010,36.33,35.4971,255527517,$36.40 ,$34.75 
7/2/2010,35.78,35.2771,173446612,$35.85 ,$34.74 
7/6/2010,35.86,35.5186,153559326,$36.11 ,$35.17 
7/7/2010,35.78,36.9521,163169979,$36.97 ,$35.68 
7/8/2010,37.5,36.87,184252935,$37.56 ,$36.41 
7/9/2010,36.7,37.0886,108260072,$37.13 ,$36.45 
7/12/2010,36.93,36.755,140474992,$37.41 ,$36.41 
7/13/2010,36.62,35.9711,296797219,$36.63 ,$35.20 
7/14/2010,35.63,36.1038,202950851,$36.54 ,$35.57 
7/15/2010,35.46,35.9214,205060442,$36.71 ,$35.33 
7/16/2010,36.17,35.7,259540618,$36.42 ,$35.49 
7/19/2010,35.7,35.0828,255842447,$35.70 ,$34.23 
7/20/2010,34.7,35.9843,263591379,$36.13 ,$34.29 
7/21/2010,37.87,36.32,295973249,$37.88 ,$36.29 
7/22/2010,36.81,37.0034,161139628,$37.14 ,$36.47 
7/23/2010,36.73,37.1343,133236640,$37.20 ,$36.61 
7/26/2010,37.14,37.04,104188731,$37.16 ,$36.82 
7/27/2010,37.27,37.7257,145188934,$37.83 ,$37.19 
7/28/2010,37.67,37.28,129737759,$38.00 ,$37.18 
7/29/2010,37.24,36.8728,160834008,$37.52 ,$36.59 
7/30/2010,36.56,36.75,112029784,$37.10 ,$36.41 
8/2/2010,37.21,37.4071,106583082,$37.51 ,$37.09 
8/3/2010,37.29,37.4186,104082541,$37.61 ,$37.06 
8/4/2010,37.55,37.5686,105052042,$37.75 ,$37.19 
8/5/2010,37.39,37.3857,72257102,$37.60 ,$37.22 
8/6/2010,37.11,37.1558,111151143,$37.36 ,$36.80 
8/9/2010,37.35,37.3928,75552633,$37.45 ,$37.08 
8/10/2010,37.12,37.0586,112874754,$37.21 ,$36.79 
8/11/2010,36.49,35.7414,154454626,$36.53 ,$35.69 
8/12/2010,35.24,35.97,133552620,$36.16 ,$35.16 
8/13/2010,35.95,35.5857,88560037,$35.98 ,$35.58 
8/16/2010,35.37,35.3771,79420764,$35.72 ,$35.23 
8/17/2010,35.73,35.9957,105546662,$36.38 ,$35.60 
8/18/2010,36.05,36.1528,84548265,$36.38 ,$35.94 
8/19/2010,36.12,35.6971,106533662,$36.21 ,$35.53 
8/20/2010,35.63,35.6628,95681559,$36.27 ,$35.57 
8/23/2010,35.97,35.1143,103289091,$36 ,$35.04 
8/24/2010,34.67,34.2757,150183995,$34.71 ,$34.09 
8/25/2010,34.01,34.6986,148938905,$34.86 ,$33.89 
8/26/2010,35.06,34.3257,116284385,$35.11 ,$34.33 
8/27/2010,34.54,34.5171,136758551,$34.66 ,$33.65 
8/30/2010,34.39,34.6428,95553599,$35.11 ,$34.38 
8/31/2010,34.55,34.7286,104966361,$34.94 ,$34.34 
9/1/2010,35.35,35.7614,173960762,$35.92 ,$35.18 
9/2/2010,35.89,36.0243,103632581,$36.02 ,$35.51 
9/3/2010,36.44,36.9671,130035609,$36.97 ,$36.36 
9/7/2010,36.66,36.83,85565506,$37.08 ,$36.61 
9/8/2010,37.11,37.56,131395709,$37.77 ,$37.01 
9/9/2010,37.86,37.5814,109347103,$38.07 ,$37.56 
9/10/2010,37.6,37.63,96849369,$37.79 ,$37.34 
9/13/2010,37.97,38.1486,96883319,$38.33 ,$37.97 
9/14/2010,38.03,38.2943,101293530,$38.45 ,$37.93 
9/15/2010,38.31,38.6028,106805122,$38.63 ,$38.26 
9/16/2010,38.61,39.51,162463819,$39.52 ,$38.50 
9/17/2010,39.67,39.3386,157292917,$39.71 ,$39.10 
9/20/2010,39.44,40.4614,164490809,$40.54 ,$39.41 
9/21/2010,40.55,40.5386,166544330,$41.05 ,$40.40 
9/22/2010,40.39,41.1071,146168794,$41.14 ,$40.34 
9/23/2010,40.9,41.2743,196189899,$41.82 ,$40.86 
9/24/2010,41.73,41.76,161761929,$41.93 ,$41.51 
9/27/2010,42,41.5948,120369236,$42.10 ,$41.57 
9/28/2010,41.68,40.98,258538988,$41.68 ,$39.29 
9/29/2010,41.03,41.0528,117244505,$41.40 ,$40.86 
9/30/2010,41.29,40.5357,167988710,$41.43 ,$40.18 
10/1/2010,40.88,40.36,112000034,$40.94 ,$40.19 
10/4/2010,40.23,39.8057,108637023,$40.41 ,$39.68 
10/5/2010,40.29,41.2771,124901667,$41.35 ,$40.26 
10/6/2010,41.37,41.3128,167206320,$41.71 ,$40.75 
10/7/2010,41.48,41.3171,101859481,$41.50 ,$40.99 
10/8/2010,41.67,42.01,164183439,$42.07 ,$41.43 
10/11/2010,42.11,42.1943,106676392,$42.46 ,$42.09 
10/12/2010,42.2,42.6486,139112862,$42.79 ,$41.78 
10/13/2010,42.89,42.8771,155265647,$43.14 ,$42.83 
10/14/2010,43.1,43.1871,108314742,$43.21 ,$42.91 
10/15/2010,43.92,44.9628,229189449,$45 ,$43.56 
10/18/2010,45.5,45.4286,267603430,$45.57 ,$44.90 
10/19/2010,43.34,44.2128,307005952,$44.82 ,$42.86 
10/20/2010,44.14,44.3614,179414674,$44.89 ,$43.84 
10/21/2010,44.62,44.2171,136781721,$44.96 ,$43.83 
10/22/2010,44.15,43.9243,92488648,$44.29 ,$43.76 
10/25/2010,44.16,44.12,96214749,$44.51 ,$44.06 
10/26/2010,43.84,44.0071,97175079,$44.25 ,$43.66 
10/27/2010,43.95,43.9757,97963209,$44.27 ,$43.66 
10/28/2010,43.99,43.6057,137111911,$44 ,$42.99 
10/29/2010,43.46,42.9971,106459252,$43.70 ,$42.98 
11/1/2010,43.17,43.4543,105463082,$43.66 ,$43.17 
11/2/2010,43.86,44.1943,107689502,$44.31 ,$43.86 
11/3/2010,44.48,44.6857,126496828,$44.70 ,$44.08 
11/4/2010,45.06,45.4671,159613418,$45.74 ,$45.00 
11/5/2010,45.43,45.3043,90104657,$45.65 ,$45.25 
11/8/2010,45.31,45.5171,69985111,$45.68 ,$45.25 
11/9/2010,45.86,45.1543,95514329,$45.90 ,$44.93 
11/10/2010,45.23,45.4328,95152429,$45.54 ,$44.79 
11/11/2010,45,45.2364,90179837,$45.49 ,$44.89 
11/12/2010,45.14,44.0043,198704230,$45.21 ,$43.38 
11/15/2010,44.07,43.8621,100475160,$44.36 ,$43.75 
11/16/2010,43.67,43.0843,164041549,$43.94 ,$42.76 
11/17/2010,43.03,42.9286,119653066,$43.43 ,$42.54 
11/18/2010,43.6,44.0614,123123667,$44.24 ,$43.53 
11/19/2010,44,43.8186,96113949,$44.06 ,$43.61 
11/22/2010,43.81,44.7657,97869619,$44.77 ,$43.70 
11/23/2010,44.35,44.1043,129372219,$44.54 ,$43.79 
11/24/2010,44.57,44.9707,103401091,$45.06 ,$44.54 
11/26/2010,44.82,45,59436255,$45.39 ,$44.71 
11/29/2010,45.07,45.2671,110489713,$45.35 ,$44.48 
11/30/2010,44.79,44.45,125157098,$44.91 ,$44.41 
12/1/2010,45.04,45.2,114829084,$45.39 ,$45 
12/2/2010,45.36,45.45,115699815,$45.57 ,$44.98 
12/3/2010,45.29,45.3486,85503906,$45.52 ,$45.19 
12/6/2010,45.52,45.7357,111165143,$46.05 ,$45.49 
12/7/2010,46.26,45.4586,97437439,$46.28 ,$45.45 
12/8/2010,45.66,45.8586,80165284,$45.86 ,$45.30 
12/9/2010,46.02,45.6796,73378782,$46.07 ,$45.57 
12/10/2010,45.66,45.7943,65576594,$45.86 ,$45.51 
12/13/2010,46.34,45.9528,109673093,$46.44 ,$45.86 
12/14/2010,45.96,45.7557,87718986,$46.08 ,$45.57 
12/15/2010,45.71,45.7657,103780771,$46.14 ,$45.60 
12/16/2010,45.87,45.8928,80244454,$46.09 ,$45.73 
12/17/2010,45.95,45.8014,96587849,$45.97 ,$45.75 
12/20/2010,45.94,46.03,96006079,$46.18 ,$45.46 
12/21/2010,46.14,46.315,63928793,$46.34 ,$46.01 
12/22/2010,46.34,46.4514,66449697,$46.53 ,$46.22 
12/23/2010,46.43,46.2286,55731469,$46.45 ,$46.17 
12/27/2010,46.12,46.3828,62274056,$46.49 ,$45.93 
12/28/2010,46.56,46.4957,43898371,$46.67 ,$46.44 
12/29/2010,46.6,46.47,40775656,$46.64 ,$46.44 
12/30/2010,46.5,46.2371,39354103,$46.50 ,$46.15 
12/31/2010,46.14,46.08,48344906,$46.21 ,$45.90 
1/3/2011,46.52,47.0814,110964733,$47.18 ,$46.41 
1/4/2011,47.49,47.3271,77212123,$47.50 ,$46.88 
1/5/2011,47.08,47.7143,63310259,$47.76 ,$47.07 
1/6/2011,47.82,47.6757,74957912,$47.89 ,$47.56 
1/7/2011,47.71,48.0171,77371653,$48.05 ,$47.41 
1/10/2011,48.4,48.9221,111939414,$49.03 ,$48.17 
1/11/2011,49.27,48.8057,110618303,$49.28 ,$48.50 
1/12/2011,49.04,49.2028,75491803,$49.20 ,$48.86 
1/13/2011,49.31,49.3828,74023552,$49.52 ,$49.12 
1/14/2011,49.41,49.7828,76865693,$49.78 ,$49.21 
1/18/2011,47.07,48.6643,462442329,$49.25 ,$46.57 
1/19/2011,49.76,48.4057,283119845,$49.80 ,$48.13 
1/20/2011,48.06,47.5257,190898107,$48.33 ,$47.16 
1/21/2011,47.68,46.6743,188198066,$47.84 ,$46.66 
1/24/2011,46.7,48.2071,143251473,$48.21 ,$46.67 
1/25/2011,48.05,48.7714,135998561,$48.78 ,$47.80 
1/26/2011,48.99,49.1214,126542748,$49.37 ,$48.79 
1/27/2011,49.11,49.03,71129331,$49.24 ,$48.98 
1/28/2011,49.17,48.0143,147746454,$49.20 ,$47.65 
1/31/2011,47.97,48.4743,94202598,$48.58 ,$47.76 
2/1/2011,48.76,49.29,106341512,$49.38 ,$48.71 
2/2/2011,49.21,49.1886,64653258,$49.32 ,$49.08 
2/3/2011,49.11,49.0628,98290879,$49.18 ,$48.36 
2/4/2011,49.09,49.5,80346164,$49.53 ,$49.07 
2/7/2011,49.7,50.2686,121039906,$50.46 ,$49.66 
2/8/2011,50.53,50.7428,94755248,$50.79 ,$50.31 
2/9/2011,50.74,51.1657,120447916,$51.29 ,$50.70 
2/10/2011,51.06,50.6486,231786170,$51.43 ,$49.71 
2/11/2011,50.68,50.9786,91775628,$51.11 ,$50.51 
2/14/2011,50.97,51.3114,77500243,$51.35 ,$50.96 
2/15/2011,51.31,51.4143,70731871,$51.42 ,$51.08 
2/16/2011,51.54,51.8757,118767216,$52.13 ,$51.50 
2/17/2011,51.04,51.1857,132320200,$51.47 ,$50.93 
2/18/2011,51.24,50.08,203326891,$51.36 ,$49.93 
2/22/2011,48.88,48.3728,217592825,$49.34 ,$48.25 
2/23/2011,48.4,48.9457,167580960,$49.23 ,$48.37 
2/24/2011,49.15,48.9828,124804997,$49.31 ,$48.34 
2/25/2011,49.32,49.7371,94401188,$49.78 ,$49.26 
2/28/2011,50.18,50.4586,100497210,$50.72 ,$50.16 
3/1/2011,50.78,49.9014,113527924,$50.82 ,$49.67 
3/2/2011,49.99,50.3028,150412615,$50.62 ,$49.77 
3/3/2011,51.03,51.3657,124643787,$51.40 ,$50.85 
3/4/2011,51.44,51.4286,113155454,$51.47 ,$51.11 
3/7/2011,51.63,50.7657,136302361,$51.67 ,$50.19 
3/8/2011,50.7,50.8228,88957077,$51.06 ,$50.32 
3/9/2011,50.67,50.3528,113249954,$50.68 ,$50.09 
3/10/2011,49.87,49.5243,126724608,$49.97 ,$49.27 
3/11/2011,49.33,50.2843,117542215,$50.33 ,$49.29 
3/14/2011,50.45,50.5086,108959443,$50.93 ,$50.19 
3/15/2011,48.87,49.3471,179747944,$49.69 ,$48.59 
3/16/2011,48.86,47.1443,287646046,$49 ,$46.61 
3/17/2011,48.12,47.8057,164523359,$48.52 ,$47.24 
3/18/2011,48.16,47.2386,188150886,$48.31 ,$47.14 
3/21/2011,48,48.4714,103178211,$48.53 ,$47.89 
3/22/2011,48.94,48.7428,81435364,$48.95 ,$48.45 
3/23/2011,48.47,48.4557,93078328,$48.60 ,$47.99 
3/24/2011,48.84,49.2814,100635740,$49.43 ,$48.41 
3/25/2011,49.72,50.22,111997444,$50.29 ,$49.57 
3/28/2011,50.45,50.0628,77053503,$50.62 ,$50.06 
3/29/2011,49.67,50.1371,88011586,$50.14 ,$49.44 
3/30/2011,50.09,49.8043,82147055,$50.13 ,$49.63 
3/31/2011,49.48,49.7868,68453161,$49.97 ,$49.44 
4/1/2011,50.16,49.2228,104496031,$50.23 ,$49.04 
4/4/2011,49.19,48.7414,114751314,$49.23 ,$48.34 
4/5/2011,48.14,48.4128,120651896,$48.89 ,$48 
4/6/2011,48.75,48.2914,100460810,$49.13 ,$48.16 
4/7/2011,48.3,48.2971,93268378,$48.63 ,$48.00 
4/8/2011,48.56,47.8657,94195248,$48.59 ,$47.71 
4/11/2011,47.72,47.2571,99679750,$47.95 ,$47.15 
4/12/2011,47.21,47.4857,106196122,$47.68 ,$47.17 
4/13/2011,47.86,48.0186,86483416,$48.02 ,$47.50 
4/14/2011,47.83,47.4886,75357053,$48 ,$47.44 
4/15/2011,47.61,46.78,113325554,$47.66 ,$46.69 
4/18/2011,46.59,47.4071,152935766,$47.46 ,$45.74 
4/19/2011,47.59,48.2657,104574571,$48.28 ,$47.39 
4/20/2011,49.07,48.9157,165860990,$49.39 ,$48.79 
4/21/2011,50.71,50.0994,188240276,$50.73 ,$49.79 
4/25/2011,50.05,50.4298,66418687,$50.54 ,$50.04 
4/26/2011,50.52,50.06,84367665,$50.71 ,$49.91 
4/27/2011,50.32,50.0214,88778857,$50.34 ,$49.59 
4/28/2011,49.46,49.5357,89955627,$49.96 ,$49.36 
4/29/2011,49.54,50.0186,208434163,$50.56 ,$49.52 
5/2/2011,49.96,49.4686,110396403,$50.07 ,$49.36 
5/3/2011,49.71,49.7428,78201993,$49.98 ,$49.37 
5/4/2011,49.75,49.9386,97622099,$50.26 ,$49.55 
5/5/2011,49.77,49.5357,83850155,$50.14 ,$49.44 
5/6/2011,49.96,49.5228,69991117,$50 ,$49.46 
5/9/2011,49.69,49.6571,51143653,$49.89 ,$49.50 
5/10/2011,49.84,49.9214,71227611,$49.96 ,$49.52 
5/11/2011,49.86,49.6043,83509605,$50 ,$49.32 
5/12/2011,49.45,49.51,79915454,$49.59 ,$48.90 
5/13/2011,49.38,48.6428,81443694,$49.46 ,$48.62 
5/16/2011,48.46,47.6143,112334984,$48.75 ,$47.51 
5/17/2011,47.43,48.02,113030224,$48.02 ,$47.25 
5/18/2011,48.07,48.5528,83511355,$48.72 ,$48 
5/19/2011,48.87,48.6471,65148271,$48.92 ,$48.38 
5/20/2011,48.51,47.8886,84476515,$48.71 ,$47.86 
5/23/2011,47.14,47.7714,95541069,$48.00 ,$47.06 
5/24/2011,47.93,47.4557,80444934,$47.99 ,$47.33 
5/25/2011,47.63,48.1114,73437442,$48.37 ,$47.55 
5/26/2011,48,47.8571,55623739,$48.13 ,$47.78 
5/27/2011,47.83,48.2014,50882462,$48.23 ,$47.76 
5/31/2011,48.73,49.69,104084431,$49.69 ,$48.71 
6/1/2011,49.84,49.3586,138299601,$50.30 ,$49.24 
6/2/2011,49.5,49.4431,84669645,$49.71 ,$49.19 
6/3/2011,49.03,49.0628,77951813,$49.33 ,$48.86 
6/6/2011,49.39,48.2914,115190075,$49.58 ,$48.26 
6/7/2011,48.31,47.4343,132345680,$48.32 ,$47.41 
6/8/2011,47.4,47.4628,83311015,$47.83 ,$47.24 
6/9/2011,47.61,47.3557,68737284,$47.67 ,$47.25 
6/10/2011,47.22,46.5571,108450403,$47.38 ,$46.50 
6/13/2011,46.74,46.6571,82344175,$46.90 ,$46.44 
6/14/2011,47.14,47.4914,83499035,$47.61 ,$47.04 
6/15/2011,47.11,46.6786,98960500,$47.19 ,$46.41 
6/16/2011,46.7,46.4514,126824918,$46.95 ,$45.48 
6/17/2011,47,45.7514,153715076,$47.04 ,$45.62 
6/20/2011,45.34,45.0457,159899088,$45.39 ,$44.36 
6/21/2011,45.24,46.4714,123112957,$46.54 ,$45.03 
6/22/2011,46.45,46.0871,97468589,$46.99 ,$46.05 
6/23/2011,45.56,47.3186,139572412,$47.38 ,$45.45 
6/24/2011,47.34,46.6214,109887573,$47.59 ,$46.44 
6/27/2011,46.8,47.4343,84812375,$47.70 ,$46.75 
6/28/2011,47.66,47.8943,73368002,$48.10 ,$47.63 
6/29/2011,48.01,47.72,88123516,$48.05 ,$47.41 
6/30/2011,47.81,47.9528,80686784,$48.02 ,$47.55 
7/1/2011,47.99,49.0371,109926493,$49.07 ,$47.74 
7/5/2011,49,49.9186,88675467,$49.98 ,$48.93 
7/6/2011,49.85,50.2514,110994483,$50.59 ,$49.53 
7/7/2011,50.67,51.0286,99596520,$51.14 ,$50.57 
7/8/2011,50.48,51.3871,122332877,$51.43 ,$50.31 
7/11/2011,50.91,50.5714,110366513,$51.40 ,$50.40 
7/12/2011,50.5,50.5357,112716764,$51.10 ,$49.80 
7/13/2011,51.19,51.1457,97557419,$51.43 ,$50.91 
7/14/2011,51.57,51.11,107130272,$51.66 ,$50.91 
7/15/2011,51.6,52.1314,120737646,$52.14 ,$51.31 
7/18/2011,52.2,53.4,142687483,$53.52 ,$52.18 
7/19/2011,54,53.8357,198837160,$54.09 ,$53.33 
7/20/2011,56.59,55.2714,234799250,$56.61 ,$55.14 
7/21/2011,55.28,55.3271,131469069,$55.72 ,$54.84 
7/22/2011,55.47,56.1857,128609149,$56.44 ,$55.39 
7/25/2011,55.76,56.9286,147129404,$57.14 ,$55.66 
7/26/2011,57.14,57.63,118968676,$57.79 ,$57.10 
7/27/2011,57.23,56.0843,164365019,$57.52 ,$56.02 
7/28/2011,55.95,55.9743,148241774,$56.71 ,$55.45 
7/29/2011,55.38,55.7828,157856347,$56.45 ,$54.86 
8/1/2011,56.83,56.6786,152529696,$57.07 ,$56.05 
8/2/2011,56.81,55.5586,159570018,$56.84 ,$55.48 
8/3/2011,55.85,56.0814,184655855,$56.22 ,$54.61 
8/4/2011,55.63,53.91,217337675,$55.90 ,$53.91 
8/5/2011,54.35,53.3743,300872480,$54.79 ,$51.80 
8/8/2011,51.67,50.4586,284991925,$52.54 ,$50.43 
8/9/2011,51.61,53.43,270036491,$53.52 ,$50.71 
8/10/2011,53.02,51.9557,219333726,$53.52 ,$51.79 
8/11/2011,52.93,53.3857,185283336,$53.64 ,$52.10 
8/12/2011,54.01,53.8557,132123640,$54.23 ,$53.46 
8/15/2011,54.23,54.7728,114931004,$55.00 ,$54.01 
8/16/2011,54.5,54.3543,124617257,$54.77 ,$53.72 
8/17/2011,54.62,54.3486,110099393,$54.93 ,$54 
8/18/2011,52.98,52.2928,212521674,$53.24 ,$51.62 
8/19/2011,51.74,50.8614,193669478,$52.43 ,$50.86 
8/22/2011,52.07,50.92,133633050,$52.13 ,$50.73 
8/23/2011,51.47,53.3714,163954819,$53.38 ,$51 
8/24/2011,53.35,53.74,146323144,$54.14 ,$52.94 
8/25/2011,52.15,53.3886,217625305,$53.64 ,$52.14 
